rainfall,temperature,aqi,traffic,platform_down,historical_orders,disruption_label,city_Bangalore,city_Chennai,city_Coimbatore,city_Hyderabad,city_Madurai,city_Salem
0.6479448921829073,1.6762067036274322,1.6878855088622653,0.21950938519180901,0,87,1,False,True,False,False,False,False
0.36306149273852,-1.3463821417312007,0.7698425430799734,1.487546219413372,0,118,1,False,False,True,False,False,False
1.5466829065222722,-0.3005063406095862,-1.2805983618937393,0.34285145657452226,0,80,1,False,True,False,False,False,False
-1.019909768423932,-1.0165358293954352,0.04045054850177183,-1.1367394123406502,0,90,0,False,False,False,False,True,False
-0.7357370572873985,-0.36632037360009145,0.29956217178833017,1.6710271350429058,0,147,0,False,False,False,False,True,False
0.7699420386766916,1.0918126477215593,0.11374595424254769,-0.007698489873755107,0,143,0,False,True,False,False,False,False
-0.6970040149560999,1.1078476774939077,-1.5297044050665582,-0.45147890136725044,0,143,0,False,False,False,True,False,False
0.7842909126497168,-0.5926635595528704,0.5819389630281447,-1.0887070400975036,0,143,1,False,False,False,True,False,False
-0.3661816805367109,0.5171037825856217,1.3352910288688549,-1.115163227364535,0,120,0,False,False,False,True,False,False
1.4129459017752992,0.09137571642300232,-0.6624557968642257,0.8869964695002921,0,110,1,False,False,True,False,False,False
-0.10977376393270537,1.6673458256732465,-1.2766209126383918,0.20251104489168922,0,82,0,False,False,True,False,False,False
-0.21543547627223947,-0.47191096918169967,-1.298271346109461,-1.4342564929444384,0,130,0,False,False,False,False,True,False
-1.5760446211013495,0.01683569014942122,-1.5770143491384747,1.4715854385087237,0,133,0,False,False,True,False,False,False
-0.7996976415103987,0.22489808555592425,-0.3068810886772842,-0.861531239364267,0,138,0,False,True,False,False,False,False
-0.06001381112567822,0.6828204225846334,1.305938586398568,-0.6099606109870636,0,130,1,False,False,False,False,True,False
0.10476501358970342,1.1484105451663729,-1.724841678007519,1.1055513474146499,0,102,1,False,False,False,False,True,False
-0.792868287178541,0.03833347683173096,1.410893594434356,-0.0985081248037784,0,108,0,False,False,False,False,True,False
-0.8472836584572422,-0.5063436037072252,-1.3938799091823386,-1.1554627491174216,0,123,0,False,False,False,True,False,False
0.8008433996028431,-1.4784960527601956,-0.7437085974443975,-1.5850706462991653,0,131,1,True,False,False,False,False,False
0.4424340790013351,0.2865196259798092,1.0005195110829452,-1.205261161943164,0,141,1,False,False,False,False,False,True
0.451735794358349,-1.0617159500434317,-1.1956319092786374,0.09454405043729174,0,127,1,False,False,True,False,False,False
1.2597976655557148,0.9635950690291545,1.078500319697235,1.0262305502813138,0,90,1,False,False,True,False,False,False
0.3555291793713596,1.5263663842477506,1.495247000083871,1.5275062910138626,0,89,1,True,False,False,False,False,False
-1.7289007952138342,1.4902614864347892,1.7008398098840107,-0.1434932561628793,0,122,1,True,False,False,False,False,False
-1.241025682676611,0.17802554075533833,0.5225830747475854,0.1418879039535744,0,118,0,False,False,True,False,False,False
1.1354449863061085,0.5071055074335226,0.6810998835062282,1.2257819222611521,0,142,1,True,False,False,False,False,False
0.7913365686208765,0.3712607293012194,1.5047383183876228,-1.3860418337462923,0,90,1,False,False,False,True,False,False
1.1796515854269245,0.6390290864602086,-1.5672713522865358,-0.07025543725783588,0,85,1,False,True,False,False,False,False
-0.7513060443845964,-0.6665214829919412,-0.016018173472472377,-0.556211890828877,0,113,0,False,False,False,False,True,False
0.1064786330925364,-1.6107209501971953,-0.3745164553625133,-0.4791117713186279,0,143,0,False,True,False,False,False,False
-0.703139770810174,-1.164250227458578,0.3527894879152094,-1.5458485718023331,0,123,0,False,True,False,False,False,False
-1.5265464305206007,-0.05067060289698916,0.16993465799840643,-0.3952288630582447,0,96,0,False,True,False,False,False,False
1.6498925571138685,-0.01462724029428152,-0.6452588654820108,-1.659968929311538,0,82,1,False,False,False,True,False,False
1.3270377406938139,0.6233463291895093,1.133061041151169,1.4285790066444632,0,91,1,True,False,False,False,False,False
-1.2746835296529857,0.4542389175121099,-0.33672595807718797,-1.1981633930227218,0,118,0,False,False,False,False,False,True
-0.7717200766130018,-1.4431509221983179,-0.3488546963228436,1.1048286584948275,0,145,0,True,False,False,False,False,False
1.2025472886134512,-0.06345101967964091,0.6159275859926919,0.6361687358468902,0,129,1,False,False,False,False,True,False
1.685792020372361,1.4800983410975068,-0.26982987266904024,-1.1676517674519902,0,121,1,False,False,False,False,True,False
-0.6617958623201918,1.1257055993074294,-0.9475308202347581,-0.2257696600093045,0,83,0,False,True,False,False,False,False
-1.1328086562728472,1.6943153911129298,-0.8605948181416927,-0.9410040953669052,0,121,0,False,False,False,True,False,False
1.6633565847578642,-0.10940939279456259,-0.1076685429060207,1.512812890545964,0,136,1,False,False,False,True,False,False
0.16419249083970325,-0.6590752244825658,-0.5543667371621903,0.66198857865951,0,132,1,False,False,True,False,False,False
0.7040275517268882,0.0557867812618861,-0.131403820498871,1.2897165173675427,0,118,0,False,True,False,False,False,False
-1.032705437339711,-1.0901225384560256,0.5265752628280548,1.5806175954515518,0,126,0,False,False,False,True,False,False
0.7830758588795488,-0.6270914344991753,0.3863434234439403,-0.27312169374837497,0,92,0,False,True,False,False,False,False
-1.1395575817218027,-1.6339304093705853,-0.04217363116147004,-1.4330742342096845,0,122,0,False,False,True,False,False,False
0.6375963063693455,-0.830034437346436,0.24651684446993358,1.628221618508818,0,83,0,False,True,False,False,False,False
0.9665913571824623,-0.6356947637034541,1.178879806085961,0.09627733712071668,0,107,0,False,True,False,False,False,False
-0.458521539392568,1.2687962715417487,0.7409282587721884,-1.3237568792800005,0,87,0,False,False,False,False,True,False
-0.8850460926547571,1.5262953970573678,-0.2448834703858856,-0.09518716153514668,0,149,0,False,True,False,False,False,False
0.7878894665527593,0.12138624246900692,-0.7363885623693717,-0.6400136288027884,1,109,1,False,False,True,False,False,False
0.40836548752547225,-0.6853113191242168,-1.4996866517152418,-0.020276258033006617,0,130,0,False,True,False,False,False,False
1.0051546577064274,-0.6766479963666221,0.9079722053565852,0.31976907578546465,0,87,1,False,False,False,False,True,False
0.2976889517061118,-0.981501398003596,0.6482087182777252,-0.5851044282503969,0,109,1,False,False,True,False,False,False
0.655206451204513,0.39581762899153533,0.5324008756046087,-0.06237140750053185,0,117,0,False,True,False,False,False,False
-1.6946143292866946,0.031370707320923175,-1.309254020822496,-1.488284121777412,0,109,0,True,False,False,False,False,False
0.37247767174149543,1.605487304133173,0.8366879730898474,-1.0945749557110103,0,108,1,True,False,False,False,False,False
-0.7963194687489603,-0.5569528484522073,0.557883873612207,-0.9641931211953585,0,127,0,False,False,False,False,True,False
0.5086662977721623,0.4916227641000267,0.2783909252771817,-0.5676578344902005,0,103,1,False,False,False,False,True,False
-1.0517828062625854,1.1213029376984103,0.10685635378217336,-0.28084679828279446,0,131,0,False,False,False,False,True,False
-0.11030314302373019,-0.995121015539046,-1.7189808386361518,-1.0063651969312402,0,128,0,True,False,False,False,False,False
-1.5608405567179657,-0.6723104702212159,-1.1234771713016893,1.725018372136039,0,109,0,False,False,False,True,False,False
-0.2928804975313353,0.3119835329976568,0.017934921057708896,-0.3231785508854938,0,102,0,False,True,False,False,False,False
-0.7255049362811665,-0.15912227442015542,-1.3916679261593232,0.0848819935153998,0,120,0,False,False,False,True,False,False
-1.1199042482766979,1.7026672251197932,0.9535878832560144,-0.33719791951918304,0,108,1,True,False,False,False,False,False
0.6024913953140274,1.524629052758695,0.007161940993300981,-1.31409382589,0,130,1,False,False,False,False,True,False
1.5580167021564852,-0.7670264826185144,0.11783488757041086,-0.19686390691558198,0,81,1,False,False,False,False,False,True
0.42142941997685013,1.7329713177612813,-1.3671904501058725,0.02741007129310195,0,120,1,False,False,False,False,True,False
0.37812601593399736,0.29487113801940423,-1.054678347370707,-1.3386915285057768,0,83,0,False,True,False,False,False,False
-0.8596035588271399,-0.9237968630013097,1.075151807645592,-0.835208442880804,0,127,0,False,True,False,False,False,False
-0.41272581686184245,-1.6622537278702174,1.213203112231998,-1.0225228392414925,0,104,0,False,False,True,False,False,False
-0.9518314980816056,0.6562711059186566,-0.05533904716718314,0.9644568680669864,0,142,0,False,False,False,True,False,False
1.1269982098367342,-0.6635507530293941,-1.2861213375008018,0.42811504770520076,0,129,1,False,False,False,False,True,False
0.2143923325075458,0.14068348902340924,-0.3018194402415473,-1.1433091161666702,0,131,0,False,True,False,False,False,False
1.3587521120234891,1.0168402669556467,1.5983992982585213,-1.0801925239049872,0,80,1,False,True,False,False,False,False
-0.6737143032418268,1.5046962741905388,-0.9930090215804741,0.843695540473149,0,99,0,False,True,False,False,False,False
0.5596036030662831,-0.051686197804467905,0.7361762779016744,-0.47116299303791925,0,130,1,False,False,False,False,False,True
-0.3310420305538969,-0.9901860342226415,0.5577545830603398,1.5741948402907766,0,96,0,False,False,False,True,False,False
0.21021355413577586,0.4858678401611818,1.240322114067816,0.6634958591255288,0,150,1,False,False,False,False,False,True
-0.7983944461233732,0.13284066307981016,-1.4361518304832481,1.6722058249090417,0,120,0,False,True,False,False,False,False
0.11812745739151241,0.7097511404250415,-0.7856238949159849,-1.672011599416027,0,119,1,False,False,False,False,False,True
-0.0772554636402217,-0.4124913660420788,-0.5816585834547562,0.8988384462690673,0,111,0,False,False,False,False,False,True
0.08460544905018816,-0.9584966976535455,0.12371482031293023,-0.716894147912186,0,90,1,False,False,False,False,True,False
0.9257574842895352,-0.5508434905821267,1.5461474992089101,-0.3616440868210806,0,91,1,False,False,False,False,False,True
-1.6185399988411977,-1.6786696053562773,0.8304640779649315,0.6081204989309178,0,92,1,False,False,False,False,True,False
0.48486496073654295,-1.0860447182314081,-0.21252768930707305,0.22374321721068272,0,85,1,False,False,True,False,False,False
0.7782590310500936,0.5578763966453688,-1.6653126674414473,-0.18750102720364487,0,117,1,False,False,True,False,False,False
-1.513615422777035,0.2933527737667389,0.3192604404632445,-1.0194607239473956,0,109,0,False,False,False,False,True,False
-0.296961278830156,1.2617068733395438,1.2628051630082864,1.4082780849440524,0,106,1,False,False,False,True,False,False
-0.26774286906961176,0.6199668043993158,1.6563865697758813,1.722195882225521,1,142,1,True,False,False,False,False,False
1.107915119686896,-1.2020730876576273,0.756882219451389,-1.0059771778427542,0,98,1,False,True,False,False,False,False
0.3502802086205834,0.6792717486739948,-1.6284925354027389,-0.7848407736048427,0,120,1,False,False,False,False,True,False
0.7268255975648867,-1.5860393744922814,1.0190572183255082,-0.8271915825912401,0,80,1,True,False,False,False,False,False
-0.2972410336616228,0.9744265812572885,0.7794398277906971,-1.2122941629598014,0,128,1,False,False,False,False,True,False
0.6019494178263646,1.2788054307373684,-1.0655092892748383,-1.7190625867879414,0,126,0,False,True,False,False,False,False
-0.4650808659031592,-0.692814039366551,0.03455409800640239,-1.3267224341702848,0,105,0,False,False,False,False,True,False
-1.6978350188856608,-1.7104316759088887,-0.8924129934539438,0.9159192249409095,0,125,0,False,True,False,False,False,False
1.6466954229160744,1.6339046316054908,-1.2258688984532933,0.1785537430898327,0,119,1,False,False,False,False,True,False
-1.545571388025726,0.17075094829377863,-1.7010203979297445,-1.2091283778005901,0,96,0,False,False,False,False,True,False
1.0398310651707658,0.5161312443422765,-0.9207295187242621,1.389419424511694,0,142,1,False,False,False,False,True,False
-1.5694776220020163,1.6987274121482177,-1.0301160146603343,-1.1515471951593954,0,101,0,False,False,False,True,False,False
0.6805113100848267,0.4144556580198299,-0.22470203949647596,0.8435390973294,0,114,1,False,False,False,False,True,False
0.24187125105966917,-1.367460437683923,-1.3674592118885844,-1.4459754758352388,0,91,0,False,True,False,False,False,False
0.5359885965035321,-1.5950811641825609,1.1947836295754208,1.4950285227446374,0,90,1,False,True,False,False,False,False
0.16736639762773126,-0.909905971519344,1.7176765919053345,-1.101387273215868,0,104,1,False,False,True,False,False,False
-1.6090107005463825,1.4477713504614633,1.4532063377587943,-1.5802447618448379,0,143,1,False,True,False,False,False,False
1.6546204656957864,0.9547608351443889,1.2326398953549491,-0.15493428144881805,0,114,1,False,False,False,True,False,False
0.9260937182656978,-0.6975529099970116,-0.5641352453890723,1.1709990104310577,0,94,1,True,False,False,False,False,False
1.2464075243248913,-1.3123418107517113,-0.10775904161938875,1.197679589568349,0,85,1,False,False,False,False,True,False
-0.24980411014444157,-0.07328386623991505,0.8304094890700184,-1.4119958830511012,0,110,0,False,True,False,False,False,False
1.5143331295627138,0.18981644932594072,1.6988696145204967,-0.7610056045369901,0,107,1,False,True,False,False,False,False
-0.8722202919190656,-0.4484485733676786,1.3288795473305692,1.2855454102410144,1,105,1,False,False,False,False,False,True
0.7817796561743059,0.8094567938348921,-1.4518049952201926,-0.9693846639842436,0,105,0,False,True,False,False,False,False
1.6353764493299614,-1.6939862601566456,-0.7304429984380987,0.9828251988842946,0,119,1,False,False,True,False,False,False
0.8625174137773518,-1.7255752967733642,0.7367705850589332,-0.2626791340043814,0,128,1,False,False,False,True,False,False
1.0085934846394122,-1.0408341999281308,1.04003513180115,0.4150368845221442,0,99,1,False,False,True,False,False,False
-1.3678914274158014,-1.6848160734899624,-0.9676211671236042,-1.51669743563345,0,90,0,False,False,False,True,False,False
0.06995391595298882,0.9781986280252504,-1.2854345484594059,-0.9240717706677728,0,84,0,False,True,False,False,False,False
-0.9371304826555361,0.03284133155059323,1.4912470449557458,-0.5709495430562784,0,137,0,True,False,False,False,False,False
1.1750462563424302,-1.3840485706042533,0.4657371437978584,0.6320188818136624,0,120,1,False,False,False,False,False,True
1.6131698567650645,0.42614281228297235,-1.192933606530173,-0.4157106459977998,0,133,1,False,False,False,False,True,False
0.6400648946209567,-0.7196832307783317,-0.48143260525436676,1.3051917932523123,0,96,1,False,False,False,False,False,True
-0.46641525000094636,0.17899471320429974,-0.5198303451769856,-0.6309718006200503,0,134,0,False,True,False,False,False,False
0.6300731637612971,0.9464277735476501,-0.5263519649785058,1.1497674857149394,0,117,1,False,False,False,False,False,True
-0.8160400458634535,0.977133842430444,-0.07468374572616455,-0.6527637232411055,1,97,1,False,True,False,False,False,False
-0.84616835349416,-0.3559285440642452,-1.213788747502378,-0.11771080197381623,0,104,0,True,False,False,False,False,False
1.108976417904724,1.4181309419368953,1.2515897908417633,-0.6415937995472936,0,82,1,True,False,False,False,False,False
-1.4518400236987152,1.2236556372304956,-0.6764377060248332,-1.2744426466827825,0,150,0,False,False,False,False,True,False
1.4391143207231014,1.614359221275813,0.6653384753183169,-0.9042325611205253,0,113,1,False,False,False,False,True,False
-0.7063978399256451,1.1923751370323006,1.2484703058802875,-1.1174101606526536,0,143,1,False,False,True,False,False,False
1.2311860538525694,-1.0267331064821914,1.1090724795969698,0.030574323422526663,0,130,1,False,False,False,False,True,False
-1.4529028517176106,0.15856155660515567,-1.2726699604787575,1.5425642082247846,1,83,1,False,False,False,False,True,False
0.5264844174715602,-1.277625843492884,0.593395625310931,0.2839068459947235,0,144,0,False,True,False,False,False,False
-1.0404624619407032,0.2073023149663902,-0.8913329548524178,0.5880524015021829,0,102,0,False,False,False,False,False,True
-0.3203634961085681,0.7685028585468644,1.3329983921935091,0.627734008166739,0,81,0,False,True,False,False,False,False
-1.0222171501222963,1.5132918839750413,-1.6558097390259154,1.29508936850402,0,118,1,False,False,False,False,True,False
0.3848690166013832,0.778273666805573,1.4920868441153616,-0.028219977482212284,0,131,0,False,True,False,False,False,False
